2025-03-02 16:13:16,378 INFO    StreamThr :63365 [internal.py:wandb_internal():86] W&B internal server running at pid: 63365, started at: 2025-03-02 16:13:16.377422
2025-03-02 16:19:46,876 DEBUG   HandlerThread:63365 [handler.py:handle_request():146] handle_request: internal_messages
2025-03-02 16:19:47,948 DEBUG   HandlerThread:63365 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 16:19:52,966 DEBUG   HandlerThread:63365 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 16:19:57,989 DEBUG   HandlerThread:63365 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 16:20:01,860 DEBUG   HandlerThread:63365 [handler.py:handle_request():146] handle_request: stop_status
2025-03-02 16:20:01,861 DEBUG   SenderThread:63365 [sender.py:send_request():406] send_request: stop_status
2025-03-02 16:20:01,877 DEBUG   HandlerThread:63365 [handler.py:handle_request():146] handle_request: internal_messages
2025-03-02 16:20:03,028 DEBUG   HandlerThread:63365 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 16:20:08,041 DEBUG   HandlerThread:63365 [handler.py:handle_request():146] handle_request: status_report
2025-03-02 16:20:13,059 DEBUG   HandlerThread:63365 [handler.py:handle_request():146] handle_request: status_report
